label,message
0,okay... then can you give me a call at 1030? in case i over sleep
0,how r u 2day r u keen in art n music
0,serious?!? haha... hey so cool!
0,"oh rite. well im with my best mate pete, who i went out with 4 a week+ now were 2geva again. its been longer than a week."
0,"hey, partner, help me tell boss i cant make to meeting today."
0,okie .. wat time ?
0,okie .. wat time ?
0,where r ü... sleeping... ben is picking me up at bishan mrt at 12... ü wan to come along...
0,same as me la..dun know y like that..haha..i pass that to u one la..keke..
0,m shopping wif my sis.
0,hey ü coming online? ü mind watching other movies? coz wawa dont want to watch twins... i watch with ü next week lar
0,hey slight change of plan.meeting at 6pm orchard mrt instead.dinner at nooch.can u make it?so sorry coz tmr afternoon few can make it.wat abt yun n huixin? -jo-
0,cos i thought he msg u mah so when u reply u sun bian ask him.
0,cu sat then hunny 4 brekkie! love jen. ps xtra lrg portions 4 me please
0,aik kiat here... thiswill be my new hp no....
0,ll be going at ard 6... tell me where ü all eating when ü all haf decided...
0,mum say she hungry.. u buy supper back for her..
0,at which corner
0,then ü will be done at 3 ? ü want me to wait for ü at yck?
0,wat time r ü going sentosa tmr?
0,m goin to book liao... oh but wat if they dun allow me to book 4 u leh?
0,sorry about that this is my mates phone and i didnt write it love kate
0,then u choose e time n place out of those i say in e pre msg.
0,d say hey! how u doin? nearly the end of me wk off dam nevamind! we will have 2 hook up sn if u want m8? love jen.
0,"we meet 7 tues at orchard coffee club, its girls night."
0,not much no fights. it was a good nite!!
0,pa is of course da curry one but i ask him later if he wans a not...
0,nope... will b bz packin my luggage... goin aust 4 hols...
0,"stats soc,we will b holding our camp fr 2nd to 4th jul @sentosa,$25/head,meeting place is nus forum.pls reply to this msg.thanx!"
0,joey: ryan pg is where leh?
0,i noe wat u mean ...
0,s number lei...
0,zepol hi care 2 chat wif me?intro
0,hey! posting out on net today oredi! check ya! good luck! ü
0,s doggie? have u seen him yet? bring him out walk walk lo..
0,"ate at 7+ liao. i did 1 of my proj le. but later still gotta go online to discuss something wf my grp members.. haiz.. u ah, at nite le still daydream.. hahah"
0,gerl hi care 2 chat?
0,hi gdate and mia
0,"hi sunny, lea 25 mly f, u?"
0,dunno... my mum is still bathing.
0,wake up le.. at orchard wf my frens. kinda like a gatherin ü . u jus woke up?
0,eh gelek...i nt going 4 stats tmr...=p
0,ve to walk back again? then we take 147 home izzit?
0,i just msg her.
0,haha... okay okay...
0,go in our horse.out of 16. singapore gold cup. 1.5m
0,ü come and join us later? what time will ü be done?
0,i think doing well at interviews shouldnt be much of a problem for you... im now in the last nite of my war games exercise which started yesterday. tiring...
0,ok coming now.
0,im preparing for sat test. i wan to retake it cos i wan to try for accountancy. good luck for yr tests k... dun stress. stay happy and hope you get well soon!
0,u alone meh... thgt u doin proj...
0,"im working today,call me later."
0,m at simply thai... havin my lunch break now...
0,"hey babe! far 2 spun-out 2 spk at da mo... dead 2 da wrld. been sleeping on da sofa all day, had a cool ny tho, tx 4 fonin hon, call 2m wen im bk frm cloud 9!"
0,"but i thk shld b enuff lor... aiyo, haven finish packin, muz pia tonite liao..."
0,yun ar remember to save ur outgoing messages oso...
0,yun ar remember to save ur outgoing messages oso...
0,think my fren damn blur. ha...
0,hi james care to intro
0,anythin la... nice can liao...
0,"hai,im a chinese gal 18.u?"
0,eh lect start liao nt huh?
0,wei..... i got nus des wat.. haha.. okay lar.. i cfm wif u again k?
0,lt 32.... same as your monday one
0,music n interesting contests. interested? msg me
0,s pressie later?
0,what are u doing
0,"hans, u male"
0,haven start plus cine got no more stall to rent to him...so...häiz.
0,ok. .out where?is it possible for you to get somewhere quiet and isolated?is it a very good friend?
0,"me chinese, can u msg my hp 0168596707 now"
0,k.cya darling...
0,thk ending soon...where r ur?
0,aor m/f
0,"huh cookies is when ü enter e web page, automatic wil giv ür com one.all webpages ü visit wil hav cookie one mah rite?"
0,"hi, sorry....juz wanna ask when is it a convenient time for me to take my waffle machine?"
0,u all decide liao den me lor...
0,at home got mushrooms anot... dun have ask daddy to buy ok...
0,hi babe im at home now wanna do something?
0,m oso meetin my frens 4 dinner leh... u comin home first?
0,ll mail to u lor...
0,k are u online?
0,joey: hai yogi
0,"see first lah, cos must depend wat time we watching e movie."
0,"tdy half day, den i check there is nothing much to do tdy, so didnt go down."
0,ok u 2. gd luck 4 yr exams!
0,oh..okie..abt what time?i let them know..
0,"ger ah,ür australia trip til when har?"
0,than what your class
0,haiz... u ah... den u not comin home 4 dinner...
0,dun friend u orèdi...i confirm wif u all tmr...
0,"huh... dun have oredi la... ah, i bought tt mini cart 4 her, she wan to buy in thai one..."
0,helo evy1! hw s evy1?care 4 a chat?
0,i dun think the lect website hav it. i try to email ü today nite. can give me your email?
0,haha from jus now till now. hows ur day at e agency? a lot of ppl?
0,i wan black but is it low waist a not... but i cant buy things oredi cos muz save money... how... ü eat dinner liao?
0,hi darlin i hope you had a nice night i wish i had come cant wait to see you love fran ps i want dirty anal sex and i want a 10 man gang bang
0,ceri u rebel! sweet dreamz me little buddy!! c ya 2moro! who needs blokes
0,i tell you my you tell your la
0,my day was ok. lea mly 25 f. w ur frm? work or study?
0,i borrow ur ezlink card k... i put mine in ur wallet oredi...help me top up pls... 10q...
0,eh.. so how? tmr..?
0,..... butterfly..... okie la you enjoy your self..... sms you later.....
0,taking so long to sms
0,no more lect but have to bring my laptop to comp center... cant join u :(
0,"haha, haven pack everythin yet... still decidin wat jacket to brin... bet u finish ur packin liao..."
0,yunny wat ü doing now? y neva reply my msg?
0,wei... u angry ah?
0,"oh i see. walk ard lah, dun stay in e car."
0,"hey,do ü know how to cook very cheesy cream based pasta with bacon bits ñ meat?"
0,nope....surfing the net b4 i sleep
0,y so negative bout e outing? i dun haf tt much money...
0,halo every 1 who want to chat wif me?
0,halo every 1 who want to chat wif me?
0,lea hihi intro? me 24 m sg chinese. u?
0,hmmm.... take your time. i ll get it from you some time next month if its alright wif you.
0,i haf this feeling my fren will ask me to go also...wat music?
0,s seperated... no is 8428390h... 222 wolskel rd spore 358007...so how do i pay up...
0,yup. packed everything already?
0,of course la... miss her ma....
0,izzit... u oso muz thank me cos i look aft millian 4 u... muz buy some more things 4 mum lei... nuts n candle lk not enuff lei...
0,"hey can postpone anot... haha, cos i wont b ard until 4th june..."
0,dat one i dunno...my seniors say onez
0,m going down nus submit forms
0,s raining.... =(
0,haha... watch out for him then.
0,ya...... i ll work hard my el höh test paper is 55 plus all the oral...-- will it pass
0,ü submit your form a already a not?
0,mrt orchard?
0,nothing help my friend ask ask. so far no problem?
0,joey can intro pls.
0,oops must have missed! will look again.
0,"erm wat break....? i think yr jc guy frens in army had a break last week rite?hmmm, i think a nite job is quite suitable for ü.... hee hee."
0,my sis got drivin at 240 everyday lei... den she say watch at nite... so how...
0,my drivin will end at 420 on sun... guess we can plan some nite outin... gee...
0,im going to sleep now .. bye !
0,"aiyah, nothing to do so i stay in school. u so late den have ur lunch."
0,"s why added some extra charges... i can drive both, but mine is manuel..."
0,yup...
0,yup...
0,hey gals.. i got into ntu biz.. haiz.. will be separated fr all of u.. :(
0,hey... noe tat u not workin tmr but can still ask u out for lunch? =5
0,i meet ü at orchard mrt at seven can?
0,hi its kate can u give me a ring asap
0,ok take ur time.
0,mi 18 f chi u
0,m on the bus now... prob abt 10 more mins...
0,m asking my bro to fetch us
0,so tazz u do work right... how long have u been chatting in gamma?
0,hee. i just woke up n had my breakfast. yup tonite of cse fetching u all. see u soon tonite.
0,from kch
0,ok i will chk it out.. u take care!
0,around 46 need 55 at least
0,roy... r u single n avail 2?haha...
0,no la...i go mit another friend. höhò...u littat.
0,hey hun-onbus goin 2 meet him. he wants 2go out 4a meal but i donyt feel like it cuz have 2 get last bus home!but hes sweet lately
0,halo esther ...
0,hey u reached home oredi?
0,eh i thot is fri? tmr cannot leh...
0,hiyo ü everyday muz eat smth one...
0,i coming now.
0,"gil: hi guys,free 2 chat?"
0,'enjoy yr dinner... take care. hope i ll have a chance to meet up wif ü soon. ;
0,are u able 2 login to ivle now? i tried many times but still cannot..
0,hey yunny dat elvin asked u to call him noe haiz
0,"toshiba got gd battery life, fujitsu hdd got minor problem, hp is not bad but the weight"
0,t say tt ü did..hee..he is such an idiot!
0,"s the one. u were outside ya house. saw ya dog when i went for a jog earlier. very guai, sat there without barking"
0,m going back east side of singapore in e morning... too far to travel back lah. haha... enjoy ürself tml!
0,reali ah.. later ur mum complain again how?
0,oh.... then must tell me as soon it is ready k? i develop my photos already...
0,5 can?
0,chey...no wonder. u wanna go town w me 4 a while not?
0,"yah, its tuesday.... me blur liao. too much work and screaming from my mam, haha... had yr lunch yet?"
0,finally enlisted liao... to civil defense... my camp cannot bring hp so can onli contact me on sat and sun... so lets keep in touch... =5
0,hehe..wake up already ar..i today no work sia..keke..
0,oh u also going to china again... ok we will meet up this weekend or next week cos i am starting work on 15.
0,>
0,"yah, most prob i wan to go out. but i haven asked anybody yet cos it seems that there s not much interesting place to go."
0,"when u going 2 sign up 4 e amore? tomw u free, wan go c movie or go town shop shop?"
0,ve to go fix it tonite... but tmr like dun haf 650 rite...
0,kay. cya there. haha ü want to see photos?
0,s my reality show ah... all cant find one...
0,eh sorry just now dat msg meant 4 shuhui.
0,hey ü sign for final theory already? the next date is 30 leh!
0,"just now forget to give u e cd, give u tom lah."
0,hey weiyi... so how ah... tmr goin pubbin w mich?
0,u wan a xmas gift?can.hehehe but u gotta dress in a cute santarina suit.
0,wan a lift then? ü i can pick u ard 635
0,i hope you arnt pissed off but id would really like to see you tomorrow. love me
0,yeh. indians was nice. tho it did kane me off a bit he he. we shud go out 4 a drink sometime soon. mite hav 2 go 2 da works 4 a laugh soon. love pete
0,'eh gelek later save seat 4 me k? thx =
0,hi lynn care to intro pls...
0,"i heard my fren said not bad,"
