message,label
"Win a brand new smartphone! Reply with your full name, phone number, and email address to enter the draw. Hurry, limited",1
Win a brand new iPhone XS! Text 'LUCKY' to 90123 and be entered into our weekly draw,1
Hey there! 🌞 Wanna win a brand new smartphone? Just text back your name and email to join our exclusive raff,1
"Win a brand new iPhone 14! Reply with your full name and email address to claim your free entry. Hurry, offer ends",1
"Attention! Limited time offer: claim a free 30-day trial of our premium streaming service with unlimited access to movies, music",1
Hi there! You've won an amazing prize! A brand new smartphone is waiting for you. Just text back your full,1
"Win a brand new iPhone 13 Pro Max! Reply with your full name and phone number to confirm entry. Hurry, contest ends",1
Hey there! Exclusive offer on limited-edition smartphone cases. Reply with your number to receive a special discount code. Don,1
Unlock unlimited gaming fun! Reply YES to 98765 and get a FREE trial of our premium gaming app. Game,1
"Unlock secret deals! Text YES to 46789 to join our exclusive VIP club and get access to special offers, discount",1
Unlock the secrets of winning big! Join our lottery now and get a chance to win millions. Reply START to 909,1
Unlock exclusive deals on the latest tech gadgets! Reply 'YES' to 67890 for access to,1
Unlock exciting discounts on your favorite brands! Text 'Deals' to 67543 for instant access. Limited time offer!,1
Unlock unlimited music streaming! Dial *5678# now and enjoy free music for 30 days. Offer ends soon,1
Unlock the secret to a prosperous life! Dial 888-999-0001 now for daily fortune tips,1
Unlock exclusive deals on the latest tech products! Text 'TECHDEALS' to 46789 and get a chance to,1
Congratulations! You've been selected for a special offer! Dial *123# to activate your free trial of our,1
"Dear valued customer, to unlock exclusive discounts on our latest smartphone models, text 'YES' to 123",1
"congratulations! you've been selected for a free Samsung Galaxy S22 Ultra. to claim your prize, reply with your name",1
"Hi there, enjoy a free trial of our premium streaming service by texting ""START"" to 12345. Offer ends soon",1
Hello! Exciting news! You've been selected for a special Amazon giveaway! Win a brand new Kindle e-reader!,1
receive 50% off your next pizza order! visit our website and use promo code PIZZA50 at checkout. offer,1
"Hi there! To unlock a secret surprise, text 'YES' to 1900 and reply to the confirmation message. Exclusive",1
"Congratulations! You've won a free 3-month premium Netflix subscription. To claim, simply visit www.netflixwin",1
"Congratulations! You've won a free year of premium Netflix subscription. To claim, simply reply 'Claim' to this message and",1
Unlock exclusive deals and offers! Text JOIN to 90010 to subscribe and start saving!,1
"Unlock hidden benefits! Dial *#12345# to access exclusive offers on airtime, data, and more. Don",1
Unlock unlimited fun! Dial *#783# to play our exciting games and win amazing prizes instantly!,1
"Congratulations! You've won a brand new smartphone! To claim, simply call 1-800-WIN-",1
"Attention! You've won a free monthly subscription to our premium service. To claim, reply with 'activate' to this number by end",1
Attention: limited time offer! Text the code 'SUMMER10' to 12345 to receive a,1
Hey there! 🌟 Exclusive offer just for you! 🎁 Upgrade your phone's ringtone,1
Hey there! 🌟 You've been chosen for a special offer! 🎁 Unlock exclusive discounts on our,1
💫Unlock exciting deals! 📱 Dial 08712405060 for,1
<forwarded from 448712404000> your number was randomly selected for a chance to win £5,1
Exclusive offer! Limited time discount on our premium fitness app. Click link below to claim. Unsubscribe at any time. Terms and conditions apply,1
"Hi there! 😃 You've won a free dinner voucher worth £50! To claim, simply reply Y",1
Hey there! You've won a free trip to Bali! Call 08712400000 now to claim,1
Hi there! You've been selected to receive a special offer on our premium ringtones. Dial 0908 12,1
"Hey there, surprise! Your long-lost relative has left you a fortune! Claim your inheritance now by contacting our hotline",1
Hey there! You've been selected for an exclusive prize draw! Win a brand-new iPhone 14 or £500 cash,1
Hey! 💥 Unlock a world of surprises with our exclusive lottery draw! 5 lucky winners will receive a brand,1
"Hot deal alert! Limited time offer: buy one phone case, get one free! Call now to place your order at 0789",1
Hey there! You've won a surprise gift! Unwrap it now by visiting our website at [website link]! Don't,1
Hey there! Win amazing prizes in our exclusive raffle! Just text 'LUCKY' to 89000,1
Hey there! You've been selected for a chance to win a brand new iPhone 14! Reply 'YES' to confirm,1
Hey there! Win big with our daily lottery draw! 5 lucky winners every day! Reply 'Yes' to join now!,1
Meet hot singles near you! Text back for free matches 💘 📞 0908 1,1
Hey there! 🌞 Enjoy the sunshine with our exclusive offer! Get 20% off your next purchase at SunnyDay,1
Unlock secret savings! Text 'DISCOUNT' to 5566 and get exclusive offers on the hottest deals!,1
"Hey there! 🌞 It's your lucky day! Win a brand new iPhone 14 Pro MAX worth £1,5",1
"Hey there! 🌞 You've won an amazing iPhone 14! To claim your prize, reply with 'Yes",1
Hey there! It's a fantastic offer! Buy our latest smartwatch now and get a free pair of wireless earbuds! Hurry,1
Hey there! 🌱🌿 Just wanted to share our latest offer - get 25% off all organic products,1
Hi there! Enjoy a 50% discount on your favorite pizza place this weekend! Order now and use code 'PIZZAPARTY,1
Hey there! Exciting news! You've been selected for an exclusive offer! Upgrade your smartphone for just £99!,1
"Dear valued customer, our latest promotion offers you a chance to upgrade your smartphone plan for free! Simply reply with ""Yes"" to this message",1
Attention! You've been selected for an exclusive credit card offer. Increase your purchasing power and enjoy rewards. Reply Y,1
"Congratulations! You've been selected for a special offer! Enjoy a free 3-day trial of our premium streaming service,",1
Congratulations! You've been selected for an exclusive offer! Upgrade your phone with our latest model for just £50!,1
Attention! Limited time offer: Get 50% off on your next online purchase! Simply use code 'SUMMER50,1
Join the thrilling adventure of 'Temple Run'! Unleash your running skills and outsmart the dangerous obstacles. Text,1
"Get ready for an epic adventure with ""Angry Birds Space""! Text ABS to 7890 for a free trial!",1
Get ready for an epic adventure! Experience the thrill of 'Temple Run 2' on your mobile now. Text 'RUN,1
Unlock limitless fun with our exclusive Bejeweled Blitz game! Text 'blitz' to 7890 now and start,1
"Unlock amazing adventures with the exclusive ""Temple Run: Brave"" game! Text TEMPLE to 7788 for immediate download",1
"Get ready for an exciting adventure with ""Temple Run 2""! Download now and experience endless running, amazing obstacles, and stunning graphics",1
Unlock endless fun with the exciting Temple Run 2! Text 'Run' to 7890 to download now!,1
Unlock limitless fun with our exclusive Sonic Dash game! Text SONIC to 7890 for instant download and join millions,1
Hey there! Your monthly subscription to our exclusive movie club has been renewed. Enjoy unlimited streaming of the latest blockbusters.,1
Daily horoscope updates now available! Text SAGITTARIUS to 5555 for free weekly,1
Your daily horoscope is ready! Text HORO to 1234 for a personalized reading. Blessings,1
Join our exclusive lottery now! Win a brand new smartphone! Text WIN to 123456 to enter,1
"Dear valued customer, you've won an exciting prize! To claim, reply with 'WIN' and your unique code: ABC12",1
"Unlock your phone's potential! Upgrade to our premium plan for just $2.99/week. Double your storage, enhance your",1
"Congratulations! You've won a free smartphone! To claim, reply YES to this message and provide your address. Ch",1
"Exclusive offer: Get 20% off your next online purchase with code SUMMER20. Hurry, offer ends tomorrow",1
Hello there! 🎉 Exciting news! You've been selected for a special offer! Get your hands on a brand new smartwatch at,1
Congratulations! You've been selected to receive a free smartphone! Reply YES to activate and we'll send a,1
congratulations! you've been selected for a free vacation package. claim it now at www.dreamholidaysnow.com/,1
"Congrats! You've been selected for a special offer: a free 3-month trial of our premium streaming service, valued at",1
Congratulations! You've been selected for a free smartphone upgrade. Reply YES to claim now. Standard network rates apply,1
"Congratulations! You've been selected to win a brand new smartphone! Reply YES to claim, or ignore",1
Congratulations! Your daily lottery ticket number 7325 has won a grand prize of £1000! To,1
Congratulations! You've been selected to receive a free smartwatch! Claim yours now at winsmartwatch.com/code:,1
You've won a brand new iPhone! Reply to confirm your details and claim your prize!,1
Unlock hidden lottery winnings! Reply now to claim your prize and get rich instantly!,1
Unlock a hidden fortune! Reply 'yes' to receive your personalized code for a chance to win 1 million dollars! Don't,1
Hey there! 😃 You've won an amazing 🏆 surprise gift package! Just reply to confirm your details to,1
"Hey there! You've won an amazing Samsung Galaxy S22! To claim your prize, just reply with your full name,",1
Unlock the mystery of your lucky numbers! Text 'WIN' to 555-5555 for a chance to win big!,1
Meet someone new tonight! Reply with 'yes' to receive a match and chat details. Don't miss out!,1
Hey there! 😜 We have an amazing offer just for you! Reply with your email and be the first to get a,1
"Exclusive offer! Win a brand new smartphone! Reply with your full name and phone number to enter. Hurry, contest ends soon",1
